Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421505689620972,0.8463822517008942,0.7650356143504887,0.7890166231109432,535796800
2000-01-04,0.7711487412452698,0.8322757961538717,0.7612740795371489,0.8144080183786454,512377600
2000-01-05,0.782433032989502,0.8318055341495458,0.7749101155704857,0.7805522910787227,778321600
2000-01-06,0.714722752571106,0.8050037126972407,0.714722752571106,0.7984211393239875,767972800
2000-01-07,0.7485783696174622,0.7598636268917186,0.7184850366156273,0.726007955517171,460734400
2000-01-10,0.7354123592376709,0.7692671739919688,0.7128419470110003,0.7673864318666798,505064000
2000-01-11,0.6977952718734741,0.7476379778396942,0.6808678892390111,0.721776278885474,441548800
2000-01-12,0.6559464335441589,0.7184848801460668,0.6507735521429487,0.714722542592705,976068800
2000-01-13,0.7278888821601868,0.7429355786224439,0.6959147965722561,0.7108435165599533,1032684800
2000-01-14,0.7556312084197998,0.7692673068772014,0.7476380906746496,0.7523399216880253,390376000
2000-01-18,0.7819629907608032,0.7974806831230938,0.7556310937315199,0.7598635797438867,459177600
2000-01-19,0.8017124533653259,0.8181696909458214,0.7777314422447832,0.7946588780034443,597643200
2000-01-20,0.8539059162139893,0.9140925752904925,0.8539059162139893,0.8689525558710625,1831132800
2000-01-21,0.8374482989311218,0.8595477502074096,0.8289841845327259,0.8595477502074096,495924800
2000-01-24,0.7993614673614502,0.8482629258546308,0.7908972984769379,0.8158186527504218,440876800
2000-01-25,0.8445015549659729,0.85108503269678,0.7702085340802532,0.7899570587562212,497145600
2000-01-26,0.8289847373962402,0.8590781252555055,0.8256935006771707,0.8275741930240337,367158400
2000-01-27,0.8275739550590515,0.8501444163684795,0.8050035439737278,0.8186396393860405,340144000
2000-01-28,0.7645654082298279,0.8341566395388088,0.7570424893187326,0.8139379694064162,423348800
2000-01-31,0.7805524468421936,0.7814928430972949,0.7109612656725857,0.759863628781742,701680000
2000-02-01,0.7542205452919006,0.7899569589030533,0.7523398532369561,0.7824331862010578,318035200
2000-02-02,0.7434054613113403,0.7683268132715775,0.7297693152474993,0.7579828071174942,464195200
2000-02-03,0.7772613167762756,0.7843148923422115,0.7542206511213999,0.754690849313168,475193600
2000-02-04,0.8125274181365967,0.8275740594128421,0.779612093037055,0.7819630334272543,425320000
2000-02-07,0.8581375479698181,0.8595481422688019,0.7970104891870416,0.8125273780446204,441067200
2000-02-08,0.8642507791519165,0.8736543388381588,0.8369784872768857,0.8576673029790828,408643200
2000-02-09,0.8473225235939026,0.8811781944093349,0.8459120296862749,0.8586077806817868,299364800
2000-02-10,0.8539059162139893,0.8567270041993619,0.8275739703574276,0.8492040359395612,302982400
2000-02-11,0.8181695342063904,0.8586077249364347,0.8144080499498981,0.8548462406799425,212251200
2000-02-14,0.871303379535675,0.871773577572188,0.817229048389552,0.8224010761188899,367539200
2000-02-15,0.8952846527099609,0.9023382280684018,0.8666018607182195,0.8670720588961558,485744000
2000-02-16,0.8586079478263855,0.8887021399995252,0.8435613037568944,0.8858802476009524,378246400
2000-02-17,0.8642507791519165,0.8689525589950376,0.8510848312883553,0.8666016690734771,289497600
2000-02-18,0.8369786143302917,0.8680122946114499,0.8341566720966156,0.8623701177639375,233441600
2000-02-22,0.856256902217865,0.8797677125033763,0.8026527087928607,0.8285144594794128,422296000
2000-02-23,0.8745947480201721,0.8952844680646042,0.8350969038408513,0.8519072134847667,473099200
2000-02-24,0.8667189478874207,0.8962250123880106,0.8407400727146331,0.8825888639929843,376432000
2000-02-25,0.8303952217102051,0.8802379850196425,0.8285145294993629,0.863780747908071,249144000
2000-02-28,0.8520250916481018,0.8651910389655711,0.8153483877982999,0.8285143351157692,328328000
2000-02-29,0.862369954586029,0.8821184738495345,0.8468523137958958,0.8543759849386794,368961600
2000-03-01,0.9803924560546875,0.9935584031136503,0.8915229160959158,0.8919931141411354,1077003200
2000-03-02,0.9178550839424133,0.9625250164902621,0.9079804198068973,0.9554722446050568,311259200
2000-03-03,0.9629948735237122,0.964758543183292,0.9028082150035661,0.9394840660939591,323366400
2000-03-06,0.9455969929695129,0.9714586806869772,0.9404241130058911,0.9479478819878944,210560000
2000-03-07,0.9244373440742493,0.9587632062437255,0.9112713975547246,0.9512394351392528,273011200
2000-03-08,0.9178550839424133,0.9324316294841445,0.8919933801570658,0.9244376576421737,271230400
2000-03-09,0.9197357892990112,0.9404246079411542,0.8896424051521015,0.9093909279609277,276718400
2000-03-10,0.9460673332214355,0.9625245633082123,0.9103308816780051,0.9155037624200114,248606400
2000-03-13,0.9126824140548706,0.9517100736508961,0.89904626319809,0.9187955939108797,303956800
2000-03-14,0.8595482110977173,0.9347824242733572,0.8576674185484664,0.9119768603555605,428579200
2000-03-15,0.8745947480201721,0.904688931924897,0.8586077119228409,0.8698929681069802,443609600
2000-03-16,0.9145631790161133,0.9178552701196349,0.8614291661114114,0.8825890932308456,378100800
2000-03-17,0.9404246807098389,0.9404246807098389,0.8999864320957931,0.9037488210988874,305043200
2000-03-20,0.9253777265548706,0.9498288271315104,0.9206758468124832,0.9291400138447319,204489600
2000-03-21,1.015188455581665,1.0288244994035924,0.9150336664225839,0.9220864357730832,524328000
2000-03-22,1.084779977798462,1.0861913759639001,0.9897972306730939,0.9989666479054636,567996800
2000-03-23,1.063150405883789,1.1313310296723504,1.0532757448791419,1.0683223833873827,562564800
2000-03-24,1.0434011220932007,1.0828989639729336,1.0194201173264377,1.0716137084458286,446913600
2000-03-27,1.0499849319458008,1.0890125919189684,1.0297654027940413,1.03540848490925,279182400
2000-03-28,1.0466933250427246,1.0683225383000041,1.031645780318684,1.0325861765277737,202966400
2000-03-29,1.022712230682373,1.0490441258827603,1.0068423177543473,1.0485740282664202,239836800
2000-03-30,0.9460673332214355,1.035877956906765,0.9437163434011191,1.0048434850039676,414400000
2000-03-31,1.0217722654342651,1.0325864226232568,0.94794853377273,0.9587635949958918,404633600
2000-04-03,1.0029629468917847,1.0495143651786705,0.9738099626070068,1.0194201811421506,328563200
2000-04-04,0.9578226804733276,1.0006117999704263,0.8783568140923346,0.9977907126449618,660329600
2000-04-05,0.9808637499809265,0.9996718782908974,0.9329018274565112,0.9514748064496961,457665600
2000-04-06,0.9418362379074097,1.0118976866534775,0.9272588865746619,0.9827446916082258,259627200
2000-04-07,0.9912082552909851,0.9921485516370653,0.944187411090192,0.9573533680043497,242435200
2000-04-10,0.9404246807098389,0.9987315649863003,0.9385439884494551,0.9907375932852843,212262400
2000-04-11,0.8985757827758789,0.939484122051579,0.8882309224244885,0.9291401657341266,541822400
2000-04-12,0.8219311237335205,0.8952846510060207,0.7890166988753461,0.8952846510060207,941136000
2000-04-13,0.856256902217865,0.9028083246638572,0.8162888562116268,0.8388593204711883,529827200
2000-04-14,0.8416804075241089,0.8877607779668052,0.8200502893225963,0.8224012297201484,667620800
2000-04-17,0.9319613575935364,0.9324315557417951,0.8205205291994755,0.8238126695989859,409561600
2000-04-18,0.9545319080352783,0.9545319080352783,0.8981058119374161,0.9291404008446061,390924800
2000-04-19,0.9112715125083923,0.9799223414735999,0.9009266523914263,0.9493588632418875,520150400
2000-04-20,0.8943439722061157,0.938543691819698,0.8807078275854632,0.9305505262308091,722120000
2000-04-24,0.9065698385238647,0.9065698385238647,0.863310504692129,0.8651911968048287,443620800
2000-04-25,0.9653458595275879,0.9686379491256889,0.9183250484649436,0.9187952465307492,391641600
2000-04-26,0.9126824140548706,0.9629952332897813,0.9028085522844506,0.9526503696898073,366912000
2000-04-27,0.9535906314849854,0.9554722277795065,0.8770638440746844,0.8816485023105658,326603200
2000-04-28,0.9333717226982117,0.9592335213151584,0.9126821029978717,0.9564124332634037,249580800
2000-05-01,0.9352529048919678,0.9413660852127869,0.9169149711015825,0.9394844885094302,226195200
2000-05-02,0.8868201971054077,0.9498288420618738,0.8839991093949102,0.9272584327584853,236432000
2000-05-03,0.8656613230705261,0.9122119395706284,0.8397996239192734,0.8948143084819012,489798400
2000-05-04,0.8327460885047913,0.8670719577658238,0.8318056922586012,0.8661315615196338,399515200
2000-05-05,0.8510848879814148,0.8633104405114446,0.8329811559979213,0.8336864029317258,284076800
2000-05-08,0.828514575958252,0.8553166262146781,0.8275741795759832,0.8433261203236914,184900800
2000-05-09,0.7932481169700623,0.8369784441083447,0.7890164851950434,0.829924870673567,327140800
2000-05-10,0.7471678853034973,0.7899570231616256,0.7429353986895322,0.782903448011653,535091200
2000-05-11,0.7734994888305664,0.7843145446885516,0.7448167087089337,0.7626844831966768,499744000
2000-05-12,0.8097063302993774,0.831335595977036,0.7881933836690062,0.7974807765469407,306913600
2000-05-15,0.7598636746406555,0.8129976232080373,0.7532802475441829,0.8129976232080373,678932800
2000-05-16,0.7951292395591736,0.8205207499832492,0.7730298201963232,0.7863128963467568,440451200
2000-05-17,0.7626845836639404,0.7800821624600908,0.7551608122501128,0.7796119644148032,398092800
2000-05-18,0.7579827904701233,0.7894866637142628,0.7570423943341567,0.7749101720380467,373777600
2000-05-19,0.7071998715400696,0.7466977218790718,0.702497186859586,0.7466977218790718,740667200
2000-05-22,0.676635205745697,0.705318838275814,0.6470120311044026,0.705318838275814,755507200
2000-05-23,0.6456019282341003,0.7024973767844248,0.6441913836139974,0.6808681553913031,517585600
2000-05-24,0.6597079038619995,0.6752247408635547,0.6244416940454551,0.6484226986400283,678462400
2000-05-25,0.6565337181091309,0.6970898806117458,0.6470121325819127,0.6658211086531047,406750400
2000-05-26,0.6498335003852844,0.6761654052297766,0.6413702334683506,0.6620590563340116,181148800
