Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
23,2007-11-07,49.14165115356445,51.50329497924803,48.041707514039594,50.79156880681531,33593141
24,2007-11-08,48.30051803588867,49.61074874527248,47.23292654343725,47.87995275411746,27990521
25,2007-11-12,49.465171813964844,50.338659054583786,45.566835810968826,46.84471448003583,35153735
26,2007-11-13,50.64598846435547,51.66505387693669,48.704909816418926,50.30630145613752,43830531
27,2007-11-14,49.982791900634766,52.24738381751477,49.72397876309187,51.53565317418142,36738579
28,2007-11-15,50.823909759521484,51.71357056935556,49.86954459016536,50.92096191087836,29242252
29,2007-11-16,50.46806716918945,51.61653715580786,49.885740836370196,50.597471558284354,18895294
30,2007-11-19,52.295902252197266,54.188454668917274,51.22831083144599,51.616523899025076,40716718
31,2007-11-20,51.48712158203125,53.54143062190732,50.85626928883412,52.08562168800057,26342171
32,2007-11-21,47.47555923461914,52.10179467749246,46.32708512962114,51.794459874015025,26814499
33,2007-11-22,45.84181213378906,48.882838474518564,43.852207648939675,46.97410786850802,34096185
34,2007-11-23,48.88284683227539,49.17400776482764,46.13298090415782,48.85049464245235,27664090
35,2007-11-26,49.271053314208984,50.69450998346952,48.88284025237082,50.69450998346952,20159123
36,2007-11-27,48.05786895751953,50.112177444903395,47.55642554809342,50.112177444903395,20573198
37,2007-11-28,47.34616470336914,49.3357743193289,47.02265151546394,49.109313332623884,16435311
38,2007-11-29,46.06827926635742,48.78578851962412,45.469779133762835,48.52697978614249,25530967
39,2007-11-30,47.84759521484375,48.138756099501684,46.26238205354894,46.90940819186738,18437721
40,2007-12-03,48.5269660949707,49.1254660587073,48.057870461465384,48.42990955635263,16851227
41,2007-12-04,47.896121978759766,49.254878643722,47.54025672003852,48.85048730152216,14008727
42,2007-12-05,49.804847717285156,49.98278253875476,47.879947581231576,47.976999747177295,27725290
43,2007-12-06,48.88284683227539,51.64888227341315,48.25199448847254,50.88862555824569,24104710
44,2007-12-07,48.67256164550781,49.88573590060455,47.799078814594786,49.190183538601296,11742386
45,2007-12-10,48.72108459472656,49.31958029104971,48.090232324422594,49.14164984964451,8330010
46,2007-12-11,48.49461364746094,49.43280052136121,48.25197888414572,49.157813578685406,11685950
47,2007-12-12,48.46227264404297,48.89901619631353,47.556437740607606,47.87995083296697,16342131
48,2007-12-13,47.65348815917969,49.17400139247456,47.47555772010192,48.526975231570695,14620172
49,2007-12-14,47.18438720703125,47.928469842346374,46.94175242358802,47.49172635456327,10991851
50,2007-12-17,44.33748245239258,47.71819615508278,43.67427795433336,47.45938303830577,19355678
51,2007-12-18,44.143375396728516,45.6153583256099,42.76844464788838,43.836036180052076,21607783
52,2007-12-19,43.334590911865234,45.955047937900126,42.962551718991826,45.56683045703299,19526912
53,2007-12-20,42.89785385131836,44.256610852576145,42.70374508143468,43.900745505777394,17105204
54,2007-12-24,44.208072662353516,44.903624875209005,43.18900299624993,43.54486824568874,16711519
55,2007-12-26,45.55066680908203,46.100640966105594,44.45072288296319,44.45072288296319,20930094
56,2007-12-27,45.87417221069336,47.13587251172646,45.48595470825507,46.488846266281016,44565277
57,2007-12-28,46.23003387451172,46.42414261041059,45.291842382321704,45.77711202810528,18354518
58,2007-12-31,46.569725036621094,46.84471207141228,46.00357706590355,46.58590332568387,11982308
59,2008-01-01,47.427032470703125,47.863776054996016,46.37561484344457,46.812358427737465,16687746
60,2008-01-02,47.16822814941406,47.782902249932214,46.47267576230332,47.427036911339215,13437280
61,2008-01-03,49.10930252075195,49.303411268345904,46.31091493904881,46.87706289324015,31815218
62,2008-01-04,48.85049057006836,50.46805604709772,48.52697747466248,49.821029856285975,28011310
63,2008-01-07,48.44610595703125,49.562223659077276,47.928484054609655,48.54315814401689,15858063
64,2008-01-08,46.796180725097656,49.17400281267912,46.23003281795574,48.4946244465234,13282666
65,2008-01-09,46.0521125793457,47.05500435310491,45.93888208445009,46.84472165568649,13113527
66,2008-01-10,44.95215606689453,47.556439171502255,44.644816864734956,46.26238676312891,18023003
67,2008-01-11,45.63153076171875,46.06827429174438,43.83603055781936,45.56682639137165,11629440
68,2008-01-14,46.327083587646484,46.812353207653,44.984505183213855,45.71240961322363,10264240
69,2008-01-15,44.91981506347656,47.26528563764111,44.54777578102234,47.07118123839777,11558334
70,2008-01-16,43.997798919677734,44.96833840814439,42.88168114069794,44.596299148484455,14834065
71,2008-01-17,45.17861557006836,46.181507032544616,43.221358731315455,44.15954582024081,16169395
72,2008-01-18,43.075775146484375,44.85509693192632,42.703731626459785,44.806566463800266,13254156
73,2008-01-21,35.74821472167969,42.70374800525613,31.138149769996275,42.70374800525613,33202389
74,2008-01-22,32.1572151184082,33.96888964219874,25.541369423077867,32.22191730983701,58755707
75,2008-01-23,35.74821472167969,37.12314571959596,32.67483954986684,32.67483954986684,28425991
76,2008-01-24,35.82909393310547,38.36867330716431,34.13064971571896,37.67312083858218,29911930
77,2008-01-25,37.67311096191406,37.85104141144036,36.15259763933074,37.52752831199091,12550722
78,2008-01-28,38.07749938964844,38.36866027903639,34.130638126616915,37.15548624998083,13601109
79,2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
80,2008-01-30,35.376163482666016,37.689281031042924,34.90706778097148,37.52752449775885,9016102
81,2008-01-31,33.06304931640625,35.8452630356978,32.67483400984467,35.74820866056646,41538563
82,2008-02-01,34.21152114868164,34.45415598820523,33.321860070428464,33.62919709503226,9089201
83,2008-02-04,35.97467041015625,36.39523794153017,34.858550487868364,34.858550487868364,12009385
84,2008-02-05,37.090782165527344,37.57605178088616,35.262934158594526,36.03936466558324,14593303
85,2008-02-06,36.76727294921875,37.204016526485546,34.7129660115404,36.07172063842287,12429218
86,2008-02-07,35.036476135253906,37.51135253882172,34.81001741574167,36.26582629055914,11300078
87,2008-02-08,34.13064193725586,35.55409874602265,33.499789616542415,35.262937824126986,13514197
88,2008-02-11,31.720457077026367,34.61590021928789,31.380767983882297,34.61590021928789,15133331
89,2008-02-12,31.154319763183594,32.885115793130176,30.895508834318168,32.6748331475316,10237627
90,2008-02-13,30.7014102935791,32.10869138415089,30.0705599982218,31.704299887900785,10395753
91,2008-02-14,33.38656234741211,33.72625156247295,31.38077924665807,31.38077924665807,12514003
92,2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
93,2008-02-18,34.14681625366211,35.117357791054864,33.85565532821889,35.117357791054864,6977153
94,2008-02-19,33.77477264404297,34.84236622135152,33.51596174742826,34.761487953282135,7226542
95,2008-02-20,32.93362808227539,33.4674258107516,32.56158903627668,33.45124972310757,5604999
96,2008-02-21,33.160099029541016,33.72624691192104,32.755707684983854,33.46743601261176,3874365
97,2008-02-22,32.73952865600586,32.94981125872999,31.72046124274373,32.060150380497774,2691220
98,2008-02-25,33.01451873779297,33.41891011110396,32.22191208489615,33.12774919990549,6270186
99,2008-02-26,33.14392852783203,33.61302212785445,32.98217196272335,33.32186118824435,7139423
100,2008-02-27,35.08500671386719,36.81580061478634,33.629197652588985,33.629197652588985,43223132
101,2008-02-28,36.071712493896484,36.34669945363726,34.93941686149152,35.424686418236504,35763847
102,2008-02-29,35.554100036621094,36.55699159326838,34.971778171691724,35.84526316304955,16477462
103,2008-03-03,34.06594467163086,35.19824298884581,33.6777292967377,34.00124247480936,10049153
104,2008-03-04,33.19245529174805,34.421805650254555,32.35132245253276,34.2924012731334,11485198
105,2008-03-05,33.807125091552734,33.968881628948424,32.3836662460926,33.35420547046673,8581053
106,2008-03-07,32.07632827758789,33.321854454824084,30.733747742105706,33.321854454824084,14251925
107,2008-03-10,31.96253204345703,32.19013859624526,30.1254193326359,32.12510846760347,11713659
108,2008-03-11,34.59626770019531,34.92142051750635,30.954556587328454,31.702406303076902,19665129
109,2008-03-12,33.71835708618164,35.766820370527604,33.393204253907165,35.53921382895223,12262350
110,2008-03-13,29.084922790527344,33.165592888103006,28.288298908347617,32.84044010312488,47000084
111,2008-03-14,31.084625244140625,31.214685524227647,29.296284264980606,29.89781581673842,35798540
112,2008-03-17,29.865293502807617,30.4993410499321,29.231245955683136,30.4993410499321,19211273
113,2008-03-18,30.12542152404785,30.71069713456646,29.328795223714287,29.81652453163245,12632937
114,2008-03-19,30.30425262451172,33.75087135509931,30.109160041328888,31.539831634390335,16449023
115,2008-03-24,30.59688377380371,31.44228187495452,29.930320140790577,31.44228187495452,11636914
116,2008-03-25,31.751171112060547,31.946261421414803,30.824484976108028,31.393502237286555,13232423
117,2008-03-26,31.55608367919922,32.32019357786205,31.214672826497033,31.539825599530857,11448313
118,2008-03-27,32.12510299682617,32.43399991416758,31.08461450049683,31.08461450049683,17425122
119,2008-03-28,32.19013214111328,32.43399893351386,31.344736228130575,32.27142033688566,11599511
120,2008-03-31,31.96253204345703,32.336459142044156,31.539832899659533,32.19013859624526,9914705
121,2008-04-01,32.02755355834961,32.482768746580696,31.621112607295043,32.190129938771435,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28767013549805,32.77539918503329,32.027547534729344,32.62908091118929,3883474
124,2008-04-04,32.12510299682617,32.499030031735,31.50731357231036,32.499030031735,5906537
125,2008-04-07,31.995044708251953,32.32019752095471,31.621117650593607,32.17387919625519,4088729
126,2008-04-08,31.182157516479492,32.01129749268236,30.954551026268554,31.946265176836434,5753811
127,2008-04-09,31.263446807861328,31.539825339612435,30.90577787843831,31.279704887395713,3776374
128,2008-04-10,31.881242752075195,32.108849297158024,31.100876824624404,31.214678994623917,7075297
129,2008-04-11,32.02755355834961,32.35270631919326,31.702400797505955,32.190129938771435,4012660
130,2008-04-15,32.515281677246094,32.67785804153066,31.27970086766675,31.832460065217674,6362785
131,2008-04-16,32.07632827758789,33.06804465408178,31.946265848245805,32.84043815908728,4725794
132,2008-04-17,33.311920166015625,34.0760280933189,32.20639907649602,32.56406811826967,14831167
133,2008-04-21,33.84842300415039,34.433698641251326,33.490756151816136,33.81590903852953,7639361
134,2008-04-22,34.401161193847656,34.791346180646386,33.490735438204695,33.815888123815114,8814769
135,2008-04-23,34.43368148803711,34.840122393959426,33.97846855543734,34.46619764254411,5265604
136,2008-04-24,33.2143669128418,34.85638901632969,32.92173027087046,34.791358896456465,8801780
137,2008-04-25,33.49074935913086,33.96222050822339,33.03553408700963,33.81590217989587,4095990
138,2008-04-28,33.62080764770508,34.271113251368604,33.4907474090058,33.52326136613884,4708244
139,2008-04-29,34.092281341552734,34.41743416791676,33.653326349011536,33.81590276219355,6497143
140,2008-04-30,34.319889068603516,34.758846281443795,34.14105677197151,34.43369344380916,6331377
141,2008-05-02,34.6287727355957,35.60423087405384,34.56374042896546,34.84012111689511,5658418
142,2008-05-05,34.46620178222656,35.27908369170518,34.23859308350591,35.083991151396994,7642293
143,2008-05-06,34.17356872558594,34.85639052654836,33.97847835751359,34.189826807529556,5061166
144,2008-05-07,33.685829162597656,34.36865075406293,33.165586135603974,34.1410442919355,4303106
145,2008-05-08,33.279396057128906,33.62080693280938,33.08430570322829,33.425714373825244,3642073
146,2008-05-09,33.08430480957031,33.945958810794686,32.58031755004437,32.84044021996906,8621761
147,2008-05-12,33.08430480957031,33.328169399171564,32.3527088356831,33.08430480957031,4890395
148,2008-05-13,33.181854248046875,33.425718877089835,32.90547565818181,33.23062849690576,5056766
149,2008-05-14,33.23063278198242,33.409467307358,32.51529688556423,32.51529688556423,2982486
150,2008-05-15,33.24687957763672,33.62080438138234,32.51528584459092,32.51528584459092,2646760
151,2008-05-16,33.506996154785156,33.60454241559368,33.10055523898555,33.49074028221965,4422288
152,2008-05-20,33.44197082519531,33.572033259875546,33.10055996614939,33.16559228603121,3464912
153,2008-05-21,33.6533088684082,34.14103785461223,32.67785089600015,32.67785089600015,3419088
154,2008-05-22,33.1981086730957,33.36068507454434,32.840441912958845,32.840441912958845,3558000
155,2008-05-23,32.64535140991211,33.45823346846815,32.515291162576624,33.00302039771025,4417028
156,2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
157,2008-05-27,31.426023483276367,32.80792277004459,31.279705176282288,32.45025383731829,3316550
158,2008-05-28,32.58031463623047,32.775404967413536,30.987064803610863,31.539824049587764,4505700
159,2008-05-29,33.116817474365234,33.490744486896304,32.157617233669676,32.921727133338194,11026212
160,2008-05-30,32.0600700378418,33.32816714089359,31.93000981423391,33.198104712202394,4023430
161,2008-06-02,30.694435119628906,32.51529185140217,30.239219834143714,31.864983985697073,4431595
162,2008-06-03,29.556400299072266,30.56437275290198,29.2800195104749,30.239219921650378,6240766
163,2008-06-04,28.645967483520508,29.735227976065165,28.46713301307783,29.426333275346035,5762089
164,2008-06-05,28.59719467163086,28.808545312740193,27.63799436145574,28.613452752498272,9721099
165,2008-06-06,28.288297653198242,29.475106588759868,27.88185669000933,28.450874038473803,6317089
166,2008-06-09,27.898120880126953,28.58094272987731,26.662539640384512,27.963151007464173,6500809
167,2008-06-10,27.703031539916992,27.93064031989949,27.068983865169972,27.638001404958032,6717902
168,2008-06-11,27.833087921142578,28.28830097127504,27.63799535389517,27.963148162585107,2586175
169,2008-06-12,28.028175354003906,28.190751741357563,26.662534141249864,27.47541607801815,3244212
170,2008-06-13,27.84934425354004,28.255785238876285,27.556705421047862,27.97940448681425,4248430
171,2008-06-16,28.82479476928711,29.263749590871736,27.995654943961213,28.093201194896533,4354615
172,2008-06-17,29.68645477294922,29.914061269519383,28.320813588444892,29.231241779808887,4736084
173,2008-06-18,29.653940200805664,30.304247976647275,29.58891008474654,29.58891008474654,5055019
174,2008-06-19,29.019895553588867,29.588912983752355,28.548424409612995,29.06866979922451,4221271
175,2008-06-20,28.353328704833984,29.37756128902385,27.979403888355996,29.263756933530498,3837789
176,2008-06-23,27.361604690551758,28.223260645056484,27.0852262261536,28.125714396705387,4516050
177,2008-06-24,26.51622200012207,27.76806135589979,26.23984119531383,27.36161808791195,5238203
178,2008-06-25,25.784618377685547,26.32111949666547,25.199343026472775,26.012224846189664,3933879
179,2008-06-26,27.247812271118164,28.418363257846856,25.930942962319282,25.930942962319282,18253250
180,2008-06-27,26.044748306274414,26.92266275620914,25.89842996631325,26.337387191280612,6821283
181,2008-06-30,25.524499893188477,26.27235172960972,24.79290613681445,26.02848714415171,4596315
182,2008-07-01,23.719900131225586,25.524498398990808,22.80947195779524,25.524498398990808,6202295
183,2008-07-02,24.76038932800293,25.020511986692995,22.972049081498344,23.736158977947284,5245963
184,2008-07-03,24.11008071899414,24.760386180512096,23.411003229895574,24.549037787551992,4726793
185,2008-07-04,24.43523406982422,24.906705100372218,23.57358019348074,23.736156562985784,4862814
186,2008-07-07,24.971736907958984,25.979711349575695,24.760388495240942,24.760388495240942,5528014
187,2008-07-08,25.703340530395508,26.337388163693042,23.085857372381785,23.085857372381785,8354280
188,2008-07-09,27.49167823791504,27.605480402902387,26.044746411656117,26.044746411656117,6860769
189,2008-07-10,28.69474220275879,29.0361530955249,26.72756725404322,27.491677242372916,7216175
190,2008-07-11,27.329103469848633,29.32879256929659,27.117752799162076,28.971125765577845,6040791
191,2008-07-14,27.34535789489746,28.32081857570163,26.66253828494338,26.66253828494338,5942149
192,2008-07-15,26.20731544494629,26.955167168237324,26.012225129141946,26.662530591989263,3693378
193,2008-07-16,25.491987228393555,26.662538281123897,25.053030032348747,26.207323002802667,6973872
194,2008-07-17,26.79259490966797,26.987687460461903,26.012229116659075,26.012229116659075,5038238
195,2008-07-18,28.288297653198242,28.51590415156736,26.483699335622806,27.2803231824564,5983177
196,2008-07-21,29.881549835205078,30.060384313689653,28.304557895500434,28.77602900780812,8754188
197,2008-07-22,31.100875854492188,31.37725443451317,29.621430049976563,29.881552752707396,12631056
198,2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
199,2008-07-24,32.12510299682617,33.913443357889676,30.125414202397653,30.125414202397653,10764301
200,2008-07-25,32.19013214111328,33.23062281106651,30.970809204527562,31.783691162251372,10710381
201,2008-07-28,31.930009841918945,32.82417994397757,31.572340919062178,32.19013028936026,5533881
202,2008-07-29,30.645652770996094,31.702399190159767,30.401788212727553,31.214670073622685,5145929
203,2008-07-30,31.930009841918945,32.19013028936026,30.922035390292272,30.922035390292272,7354746
204,2008-07-31,30.80823516845703,32.48277345244664,30.401794158520275,32.48277345244664,6006517
205,2008-08-01,31.702409744262695,31.83247220835514,29.26376334972339,30.320510120690425,4699412
206,2008-08-04,31.897489547729492,32.4827648887543,31.0683496650346,31.0683496650346,4301346
207,2008-08-05,33.32817077636719,33.57203537604548,31.70240457342837,32.027557372999425,9161115
208,2008-08-06,32.48276901245117,34.51497378435754,32.25516251901432,34.51497378435754,8616591
209,2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
210,2008-08-08,31.84873390197754,32.64535804013898,31.734929508632696,32.027566227113496,4883824
211,2008-08-11,32.1413688659668,32.612840088931655,31.897504212183176,32.25517325309943,2714705
212,2008-08-12,31.588598251342773,32.51528448996046,31.344733683820568,32.35270590652907,5801276
213,2008-08-13,31.718669891357422,32.02756468041067,30.97081784069732,31.214682496015783,2754609
214,2008-08-14,30.954559326171875,31.864985531129875,30.889526992888705,31.539832685049486,2566362
215,2008-08-18,30.59688377380371,31.5398259438629,30.304247156911796,30.889520390695626,2963058
216,2008-08-19,30.027877807617188,30.72695566047479,29.410085974662714,30.548123329569982,2941144
217,2008-08-20,30.36927032470703,30.613134851364485,30.157919745220834,30.23920792077332,3319410
218,2008-08-21,30.04412269592285,30.54810991047106,29.686453781060703,30.239213027143176,4138486
219,2008-08-22,29.735231399536133,31.084616918157714,28.971123599792904,31.084616918157714,4139879
220,2008-08-25,30.060388565063477,30.466829616790694,29.84903789511503,30.466829616790694,2034227
221,2008-08-26,30.10915756225586,30.206703845815685,29.556398228861653,29.751488590897697,1489491
222,2008-08-27,29.507627487182617,30.483086028403477,29.34505106364581,30.271737559839174,4297168
223,2008-08-28,29.06865882873535,29.914054511447805,28.69473190698316,29.5889018169239,7382078
224,2008-08-29,30.271732330322266,30.385536689171598,29.458850353065596,29.58891058739327,2219080
225,2008-09-01,30.255361557006836,30.386407139337848,29.64927073969977,30.20621779729066,3417069
226,2008-09-02,31.84429168701172,31.975337231399976,30.206209051425922,30.4683023619912,5030404
227,2008-09-04,31.17267417907715,31.7460022486107,30.910580902932686,31.483908972466242,2813325
228,2008-09-05,30.484678268432617,30.82867553940658,30.140680997458663,30.795913048156347,3330688
229,2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
230,2008-09-09,32.20466995239258,32.466763278481125,31.467533722524795,32.0900056497087,3737279
231,2008-09-10,31.92619514465332,32.46676078295746,31.614958094089832,32.04085943852365,3847698
232,2008-09-11,31.074382781982422,31.778756239498016,30.82867080073912,31.778756239498016,2567354
233,2008-09-12,31.385631561279297,32.23743436621663,30.877826128404696,31.28734628043437,6093354
234,2008-09-15,29.403554916381836,30.714019462388052,28.518991792185464,30.238976508818624,6770268
235,2008-09-16,29.976871490478516,30.23896474205028,27.84736743186388,28.256887443135927,4654621
236,2008-09-17,29.206981658935547,30.402779467480965,28.83022183220475,30.402779467480965,4674190
237,2008-09-18,29.14145851135254,29.714786690195726,27.044716346013015,28.830223658624018,6603710
238,2008-09-19,30.91058921813965,31.07439728207212,29.485458173211548,29.829455551827543,9821730
239,2008-09-22,30.238977432250977,33.08923968428658,29.9932653223713,31.77877287647245,4162514
240,2008-09-23,29.878591537475586,30.550204919319697,29.321644667820216,29.878591537475582,6569683
241,2008-09-24,30.56658935546875,30.894205456709308,29.583741051747065,29.97687992887796,5730103
242,2008-09-25,29.61650276184082,30.779540334628607,28.912126829859208,30.648492564549116,10926783
243,2008-09-26,29.14145851135254,29.78031168806606,28.633655330379685,29.78031168806606,4967945
244,2008-09-29,28.060319900512695,29.976872270033255,27.519752138503062,29.976872270033255,7859964
245,2008-09-30,28.10947036743164,29.15784151310486,26.536912538027302,26.536912538027302,6616439
246,2008-10-01,29.043170928955078,29.321643239321762,27.896512528296746,28.469842839520183,3743739
247,2008-10-03,29.452686309814453,29.813062575657163,28.66640657910745,29.19059306624545,4681406
248,2008-10-06,28.846607208251953,29.485458214117052,28.256897732919143,29.125081806039105,5560277
249,2008-10-07,29.79669189453125,30.435545096518428,28.830224799176122,28.830224799176122,9928258
250,2008-10-08,29.56735610961914,29.813068154862243,27.552516005552537,28.79745970093058,9985473
251,2008-10-10,29.387161254882812,30.058774495443853,27.20851575591386,29.45268623194296,9025179
252,2008-10-13,29.976871490478516,30.20620225243321,29.338020717251776,29.534591211377663,6805621
253,2008-10-14,29.256126403808594,31.090777550607832,29.026795565905935,30.140689476741123,5099383
254,2008-10-15,29.010404586791992,29.63287411260444,28.699169823885764,29.09230858870354,5495022
255,2008-10-16,27.89651107788086,28.60088688420872,27.355945510377428,28.60088688420872,6651066
256,2008-10-17,25.799774169921875,28.666415003761358,25.42301432725824,28.4698466796571,5586092
257,2008-10-20,26.094636917114258,27.126629312240166,25.27559639167605,25.89806852408286,7922965
258,2008-10-21,26.307571411132812,27.683558140697038,25.55405418105607,26.35671292148619,8047276
259,2008-10-22,24.866069793701172,26.242057081512115,24.620357698671036,26.04548873856144,5408099
260,2008-10-23,23.65389060974121,24.472930927910596,23.293511981031056,24.24360008318098,6641370
261,2008-10-24,20.590675354003906,23.260745438668636,20.312200805488047,22.933129368315235,9905588
262,2008-10-27,19.00173568725586,20.31219991095784,17.03603935170289,20.213914649822478,12878172
263,2008-10-29,21.507993698120117,22.867599052727204,19.656962178355595,21.62265795183357,13094201
264,2008-10-31,22.88399314880371,23.58836919634388,21.75371788855227,22.638281039106044,8097887
265,2008-11-03,23.588363647460938,24.210833290217423,22.769321252682868,24.178070794582382,4951148
266,2008-11-04,24.620351791381836,24.816922308957377,23.146079574930837,23.260743858692802,4515828
267,2008-11-05,23.719404220581055,25.816147957537442,23.260740486658626,25.816147957537442,6145587
268,2008-11-06,22.933130264282227,24.489308881047375,22.458087388068236,23.26074634743515,4896229
269,2008-11-07,24.718639373779297,25.455775551297315,22.60551388746333,22.76932192691178,8250147
270,2008-11-10,25.275585174560547,25.848913287928568,24.71863830878934,25.488534727953216,3775177
271,2008-11-11,24.980730056762695,26.029100954732485,24.40740197892735,25.39025011235937,8900004
272,2008-11-12,23.932357788085938,25.521296549022214,23.63750422628616,25.521296549022214,5705390
273,2008-11-14,23.850452423095703,24.898825520753324,23.55559887799728,23.719406896782726,4038880
274,2008-11-17,24.83330535888672,25.652347833675307,22.605515426369735,25.652347833675307,5361538
275,2008-11-18,23.490079879760742,24.767781742358096,23.031416020575147,24.767781742358096,6392448
276,2008-11-19,22.916751861572266,24.325501501847448,22.62189604563254,23.588365294681356,5606729
277,2008-11-20,22.671035766601562,23.096934833235448,21.704566689178016,22.933126816287515,5080395
278,2008-11-21,24.112548828125,24.866066256727496,21.950281810707175,22.5236099508934,8350092
279,2008-11-24,24.718639373779297,25.11177822409783,23.490079077915937,24.833303668319974,5420119
280,2008-11-25,24.112548828125,25.275586356860515,23.915980513134393,24.980732773480238,5453771
281,2008-11-26,24.653114318847656,25.02987188596619,23.670266173193884,24.37463978886368,5246053
282,2008-11-27,24.653114318847656,24.653114318847656,24.653114318847656,24.653114318847656,0
283,2008-11-28,24.259971618652344,24.73501663388913,23.29350478609418,23.915976568706217,8464961
284,2008-12-01,24.063411712646484,25.685111161870722,23.96512642625338,24.73502524424537,5733003
285,2008-12-02,23.850452423095703,24.112545697510107,23.096935092324955,23.88321491556817,5879324
286,2008-12-03,24.571208953857422,24.882443738487307,23.342648839432808,24.079784908087575,6430656
287,2008-12-04,25.750633239746094,25.881681025274773,21.786477164259814,21.786477164259814,4648185
288,2008-12-05,25.43939208984375,26.667952278826053,24.587589470100603,24.587589470100603,5338962
289,2008-12-08,25.504919052124023,26.34034056244928,24.407406435789106,26.12739098336921,11709287
290,2008-12-10,25.095399856567383,26.700720160514688,24.735023461485405,26.700720160514688,11172070
291,2008-12-11,24.816923141479492,25.537678027121117,24.423782093139884,25.537678027121117,9867592
292,2008-12-12,24.047027587890625,24.32550216243116,23.52284093762217,24.21083563837591,9847702
293,2008-12-15,24.440170288085938,24.98073827232645,24.243601929826028,24.866071730332916,5741641
294,2008-12-16,25.373868942260742,25.685103741094654,23.260743671581633,24.57121007522955,9183505
295,2008-12-17,25.34111213684082,26.045488125761366,24.669498648535747,26.045488125761366,8720755
296,2008-12-18,26.094636917114258,26.373111584479094,24.767790821546438,24.767790821546438,12640018
297,2008-12-19,27.3559513092041,27.68356741272311,26.061868144661787,26.864527153925582,10050607
298,2008-12-22,27.372329711914062,27.601660516168334,26.42224177744826,26.42224177744826,6524631
299,2008-12-23,26.81537437438965,27.634414357349275,26.618806111552228,27.192134099623967,5151765
300,2008-12-24,26.35671615600586,27.175756240996485,22.11408673832369,22.11408673832369,13318746
301,2008-12-26,26.40585708618164,27.79822519975522,25.717864763135957,27.79822519975522,5480531
302,2008-12-29,26.962806701660156,27.175756234995326,25.881673345353594,26.70071343016335,3418418
303,2008-12-30,26.91366958618164,27.35595222952737,25.914439992474275,26.897288336096807,4868199
304,2008-12-31,27.241273880004883,27.65079384547927,26.6351856641756,27.65079384547927,4396180
305,2009-01-02,27.634424209594727,28.09308809664819,27.110239766690828,28.09308809664819,3976548
306,2009-01-05,27.011947631835938,28.093080964680382,26.667950359323385,28.093080964680382,4505326
